Sample.Name,Wavelength,Genotype,Mean
971316,X2252.760858,X97,20.35603537
971316,X2259.692427,X97,19.65094667
971316,X2266.666783,X97,19.00596349
971316,X2273.684324,X97,18.44627507
971316,X2280.745452,X97,17.96274258
971316,X2287.850574,X97,17.53591378
971316,X2295.000104,X97,17.14350809
971316,X2302.194458,X97,16.76915901
971316,X2309.43406,X97,16.40602079
971316,X2316.719338,X97,16.05532207
971316,X2324.050724,X97,15.72189612
971316,X2331.42866,X97,15.40948053
971316,X2338.853588,X97,15.11788103
971316,X2346.32596,X97,14.8427792
971316,X2353.846232,X97,14.57751659
971316,X2361.414866,X97,14.31525882
971316,X2369.03233,X97,14.04993207
971316,X2376.699097,X97,13.77676944
971316,X2384.415649,X97,13.49095305
971316,X2392.182471,X97,13.18679668
971316,X2400.000057,X97,12.85804977
971316,X2407.868906,X97,12.49925852
971316,X2415.789523,X97,12.10770218
971316,X2423.762422,X97,11.6852564
971316,X2431.788122,X97,11.23959781
971316,X2439.867148,X97,10.78423395
971316,X2448.000034,X97,10.33691526
971316,X2456.187321,X97,9.916299822
971316,X2464.429556,X97,9.537982562
971316,X2472.727295,X97,9.214559462
971316,X2481.081099,X97,8.94430199
971316,X2489.491539,X97,8.724709517
971316,X2497.959193,X97,8.552548465
971316,X2506.484647,X97,8.425721037
971316,X2515.068494,X97,8.342931659
971316,X2523.711336,X97,8.301630701
971316,X2532.413785,X97,8.295879698
971316,X2541.176458,X97,8.315804355
971316,X2549.999982,X97,8.349075774
971349,X1350.000323,X97,50.33201207
971349,X1352.48651,X97,49.75804125
971349,X1354.981872,X97,49.18676463
971349,X1357.486459,X97,48.56277928
971349,X1360.000322,X97,47.8785254
971349,X1362.523513,X97,47.16888692
971349,X1365.056084,X97,46.47883968
971349,X1367.598087,X97,45.82280629
971349,X1370.149576,X97,45.15637025
971349,X1372.710602,X97,44.39525024
971349,X1375.28122,X97,43.44993145
971349,X1377.861485,X97,42.25960971
971349,X1380.451449,X97,40.81110108
971349,X1383.051169,X97,39.13518663
971349,X1385.660698,X97,37.28470568
971349,X1388.280094,X97,35.30980212
971349,X1390.909412,X97,33.2458539
971349,X1393.548708,X97,31.12078881
971349,X1396.198039,X97,28.97338118
971349,X1398.857463,X97,26.88341789
971349,X1401.527038,X97,24.94980789
971349,X1404.206821,X97,23.26414731
971349,X1406.896872,X97,21.87857142
971349,X1409.597249,X97,20.78345564
971349,X1412.308012,X97,19.91229459
971349,X1415.029221,X97,19.17328881
971349,X1417.760937,X97,18.49071196
971349,X1420.50322,X97,17.83410702
971349,X1423.256133,X97,17.22147338
971349,X1426.019736,X97,16.70258178
971349,X1428.794093,X97,16.31869453
971349,X1431.579266,X97,16.06907693
971349,X1434.375318,X97,15.92016446
971349,X1437.182314,X97,15.82059444
971349,X1440.000318,X97,15.72725724
971349,X1442.829394,X97,15.62462571
971349,X1445.669608,X97,15.52690174
971349,X1448.521027,X97,15.46320194
971349,X1451.383716,X97,15.4561622
971349,X1454.257742,X97,15.50728071
971349,X1457.143173,X97,15.59778937
971349,X1460.040077,X97,15.70130002
971349,X1462.948523,X97,15.806431
971349,X1465.868579,X97,15.92638754
971349,X1468.800315,X97,16.08934985
971349,X1471.743802,X97,16.32118452
971349,X1474.69911,X97,16.62872974
971349,X1477.66631,X97,16.99351387
971349,X1480.645475,X97,17.37997258
971349,X1483.636678,X97,17.7538379
971349,X1486.63999,X97,18.09994888
971349,X1489.655486,X97,18.42921378
971349,X1492.68324,X97,18.77401469
971349,X1495.723327,X97,19.15992547
971349,X1498.775823,X97,19.59224196
971349,X1501.840803,X97,20.05379184
971349,X1504.918345,X97,20.51643104
971349,X1508.008525,X97,20.9591018
971349,X1511.111422,X97,21.38121275
971349,X1514.227115,X97,21.80307757
971349,X1517.355682,X97,22.25297301
971349,X1520.497205,X97,22.74847923
971349,X1523.651762,X97,23.28304234
971349,X1526.819436,X97,23.8253887
971349,X1530.000309,X97,24.33305081
971349,X1533.194463,X97,24.78405169
971349,X1536.401982,X97,25.18656771
971349,X1539.62295,X97,25.57406583
971349,X1542.857451,X97,25.98644894
971349,X1546.105571,X97,26.44727642
971349,X1549.367396,X97,26.9495707
971349,X1552.643013,X97,27.45822909
971349,X1555.93251,X97,27.92842685
971349,X1559.235975,X97,28.33040918
971349,X1562.553497,X97,28.66612522
971349,X1565.885166,X97,28.97213912
971349,X1569.231074,X97,29.29686146
971349,X1572.591311,X97,29.66850653
971349,X1575.965969,X97,30.08397995
971349,X1579.355142,X97,30.51232442
971349,X1582.758923,X97,30.91389973
971349,X1586.177408,X97,31.26496656
971349,X1589.610691,X97,31.57352574
971349,X1593.05887,X97,31.8767004
971349,X1596.52204,X97,32.22035862
971349,X1600.0003,X97,32.63220165
971349,X1603.49375,X97,33.10374331
971349,X1607.002488,X97,33.5794699
971349,X1610.526615,X97,33.99282283
971349,X1614.066232,X97,34.29735072
971349,X1617.621443,X97,34.48728084
971349,X1621.19235,X97,34.60057691
971349,X1624.779058,X97,34.70127651
971349,X1628.381671,X97,34.85028628
971349,X1632.000296,X97,35.07902597
971349,X1635.635039,X97,35.37816331
971349,X1639.286009,X97,35.70535052
971349,X1642.953314,X97,36.00632991
971349,X1646.637065,X97,36.23202751
971349,X1650.337371,X97,36.37054432
971349,X1654.054346,X97,36.43060957
971349,X1657.788102,X97,36.42945502
971349,X1661.538753,X97,36.37871851
971349,X1665.306413,X97,36.27728331
971349,X1669.091199,X97,36.11388055
971349,X1672.893228,X97,35.87671696
971349,X1676.712617,X97,35.56375128
971349,X1680.549487,X97,35.18772812
971349,X1684.403957,X97,34.77394912
971349,X1688.276149,X97,34.35316825
971349,X1692.166184,X97,33.95531881
971349,X1696.074188,X97,33.59959207
971349,X1700.000284,X97,33.29684291
971349,X1703.944599,X97,33.05301994
971349,X1707.90726,X97,32.87098044
971349,X1711.888394,X97,32.74961156
971349,X1715.888132,X97,32.68089607
971349,X1719.906604,X97,32.64748447
971349,X1723.943942,X97,32.6236792
971349,X1728.000279,X97,32.58079243
971349,X1732.07575,X97,32.4953254
971349,X1736.17049,X97,32.35502572
971349,X1740.284637,X97,32.16423057
971349,X1744.418328,X97,31.94337974
971349,X1748.571704,X97,31.71305909
971349,X1752.744904,X97,31.48990014
971349,X1756.938072,X97,31.28369591
971349,X1761.151352,X97,31.0992274
971349,X1765.384887,X97,30.94085023
971349,X1769.638825,X97,30.81653296
971349,X1773.913313,X97,30.73873
971349,X1778.208501,X97,30.72129009
971349,X1782.52454,X97,30.77420281
971349,X1786.861581,X97,30.90046917
971349,X1791.219778,X97,31.09114081
971349,X1795.599287,X97,31.32419206
971349,X1800.000264,X97,31.57795177
971349,X1804.422868,X97,31.83139789
971349,X1808.867257,X97,32.0657769
971349,X1813.333595,X97,32.26436437
971349,X1817.822042,X97,32.4119503
971349,X1822.332765,X97,32.49526508
971349,X1826.86593,X97,32.50383636
971349,X1831.421703,X97,32.42904156
971349,X1836.000256,X97,32.25898305
971349,X1840.601759,X97,31.96617792
971349,X1845.226384,X97,31.49060184
971349,X1849.874308,X97,30.76166258
971349,X1854.545706,X97,29.68776623
971349,X1859.240757,X97,28.18837141
971349,X1863.95964,X97,26.22570461
971349,X1868.702538,X97,23.83099566
971349,X1873.469635,X97,21.1130042
971349,X1878.261115,X97,18.24401325
971349,X1883.077167,X97,15.42813207
971349,X1887.917981,X97,12.86256939
971349,X1892.783747,X97,10.70182767
971349,X1897.674659,X97,9.032895681
971349,X1902.590913,X97,7.890681768
971349,X1907.532705,X97,7.16753113
971349,X1912.500237,X97,6.752644581
971349,X1917.493708,X97,6.534095362
971349,X1922.513323,X97,6.42721767
971349,X1927.559288,X97,6.386409099
971349,X1932.63181,X97,6.399543882
971349,X1937.7311,X97,6.472000144
971349,X1942.857371,X97,6.609808178
971349,X1948.010837,X97,6.809286233
971349,X1953.191715,X97,7.056086239
971349,X1958.400224,X97,7.331606262
971349,X1963.636586,X97,7.622333028
971349,X1968.901025,X97,7.92369419
971349,X1974.193768,X97,8.24025547
971349,X1979.515043,X97,8.57878622
971349,X1984.865081,X97,8.941732482
971349,X1990.244117,X97,9.324486299
971349,X1995.652387,X97,9.717088315
971349,X2001.09013,X97,10.10878213
971349,X2006.557587,X97,10.49242707
971349,X2012.055002,X97,10.86616315
971349,X2017.582624,X97,11.23171949
971349,X2023.1407,X97,11.59080658
971349,X2028.729484,X97,11.94190544
971349,X2034.349231,X97,12.27922017
971349,X2040.000199,X97,12.59701965
971349,X2045.682649,X97,12.89265338
971349,X2051.396843,X97,13.16895932
971349,X2057.143051,X97,13.43362287
971349,X2062.92154,X97,13.69603944
971349,X2068.732584,X97,13.96333057
971349,X2074.576459,X97,14.23749061
971349,X2080.453444,X97,14.51499243
971349,X2086.36382,X97,14.78887245
971349,X2092.307874,X97,15.05208893
971349,X2098.285894,X97,15.30053342
971349,X2104.298172,X97,15.53416729
971349,X2110.345003,X97,15.75820969
971349,X2116.426686,X97,15.98004284
971349,X2122.543524,X97,16.20724646
971349,X2128.695821,X97,16.44638471
971349,X2134.883888,X97,16.70181069
971349,X2141.108036,X97,16.97465929
971349,X2147.368583,X97,17.26215669
971349,X2153.665849,X97,17.55770138
971349,X2160.000158,X97,17.85215976
971349,X2166.371837,X97,18.1362863
971349,X2172.781218,X97,18.40344689
971349,X2179.228637,X97,18.65103707
971349,X2185.714434,X97,18.87797641
971349,X2192.238952,X97,19.08299286
971349,X2198.802538,X97,19.25547766
971349,X2205.405546,X97,19.37302167
971349,X2212.048331,X97,19.40311571
971349,X2218.731253,X97,19.31084664
971349,X2225.454678,X97,19.07066021
971349,X2232.218975,X97,18.67744872
971349,X2239.024517,X97,18.15191634
971349,X2245.871684,X97,17.53763451
971349,X2252.760858,X97,16.89085382
971349,X2259.692427,X97,16.26678206
971349,X2266.666783,X97,15.70736576
971349,X2273.684324,X97,15.23531404
971349,X2280.745452,X97,14.83876036
971349,X2287.850574,X97,14.49439436
971349,X2295.000104,X97,14.17469696
971349,X2302.194458,X97,13.85820888
971349,X2309.43406,X97,13.53527611
971349,X2316.719338,X97,13.20803732
971349,X2324.050724,X97,12.88597667
971349,X2331.42866,X97,12.57969231
971349,X2338.853588,X97,12.29560623
971349,X2346.32596,X97,12.03346407
971349,X2353.846232,X97,11.78700829
971349,X2361.414866,X97,11.54675317
971349,X2369.03233,X97,11.30269446
971349,X2376.699097,X97,11.04795116
971349,X2384.415649,X97,10.77872814
971349,X2392.182471,X97,10.49326344
971349,X2400.000057,X97,10.19079328
971349,X2407.868906,X97,9.870972559
971349,X2415.789523,X97,9.53409928
971349,X2423.762422,X97,9.18204088
971349,X2431.788122,X97,8.819379562
971349,X2439.867148,X97,8.454146679
971349,X2448.000034,X97,8.09754168
971349,X2456.187321,X97,7.762311448
971349,X2464.429556,X97,7.460245428
971349,X2472.727295,X97,7.202157341
971349,X2481.081099,X97,6.987729383
971349,X2489.491539,X97,6.815200413
971349,X2497.959193,X97,6.680991012
971349,X2506.484647,X97,6.581507508
971349,X2515.068494,X97,6.513614048
971349,X2523.711336,X97,6.473743417
971349,X2532.413785,X97,6.456566278
971349,X2541.176458,X97,6.45438712
971349,X2549.999982,X97,6.457803454
971414,X1350.000323,X97,51.34636154
971414,X1352.48651,X97,50.87691763
971414,X1354.981872,X97,50.41269364
971414,X1357.486459,X97,49.86163483
971414,X1360.000322,X97,49.18940933
971414,X1362.523513,X97,48.43187546
971414,X1365.056084,X97,47.66511063
971414,X1367.598087,X97,46.95409467
971414,X1370.149576,X97,46.29843658
971414,X1372.710602,X97,45.62863174
971414,X1375.28122,X97,44.84501517
971414,X1377.861485,X97,43.86147737
971414,X1380.451449,X97,42.63992932
971414,X1383.051169,X97,41.1991453
971414,X1385.660698,X97,39.59558819
971414,X1388.280094,X97,37.89094841
971414,X1390.909412,X97,36.127117
971414,X1393.548708,X97,34.32312175
971414,X1396.198039,X97,32.49009526
971414,X1398.857463,X97,30.66799883
971414,X1401.527038,X97,28.92518258
971414,X1404.206821,X97,27.34039475
971414,X1406.896872,X97,25.9762513
971414,X1409.597249,X97,24.85397748
971414,X1412.308012,X97,23.94640279
971414,X1415.029221,X97,23.19409806
971414,X1417.760937,X97,22.53605293
971414,X1420.50322,X97,21.93840463
971414,X1423.256133,X97,21.40568758
971414,X1426.019736,X97,20.9735699
971414,X1428.794093,X97,20.67305969
971414,X1431.579266,X97,20.49738995
971414,X1434.375318,X97,20.40720232
971414,X1437.182314,X97,20.34425656
971414,X1440.000318,X97,20.25990091
971414,X1442.829394,X97,20.1387664
971414,X1445.669608,X97,20.00369721
971414,X1448.521027,X97,19.89912161
971414,X1451.383716,X97,19.86320204
971414,X1454.257742,X97,19.9053347
971414,X1457.143173,X97,20.00158471
971414,X1460.040077,X97,20.10643908
971414,X1462.948523,X97,20.18822429
971414,X1465.868579,X97,20.25151918
971414,X1468.800315,X97,20.33308758
971414,X1471.743802,X97,20.48115641
971414,X1474.69911,X97,20.72729488
971414,X1477.66631,X97,21.06738256
971414,X1480.645475,X97,21.46215971
971414,X1483.636678,X97,21.85700397
971414,X1486.63999,X97,22.21018856
971414,X1489.655486,X97,22.51453821
971414,X1492.68324,X97,22.80403092
971414,X1495.723327,X97,23.13223625
971414,X1498.775823,X97,23.53585123
971414,X1501.840803,X97,24.0177429
971414,X1504.918345,X97,24.54621619
971414,X1508.008525,X97,25.07260804
971414,X1511.111422,X97,25.55688857
971414,X1514.227115,X97,25.98667843
971414,X1517.355682,X97,26.37962779
971414,X1520.497205,X97,26.7689567
971414,X1523.651762,X97,27.18161071
971414,X1526.819436,X97,27.62311521
971414,X1530.000309,X97,28.06929015
971414,X1533.194463,X97,28.4896055
971414,X1536.401982,X97,28.86726859
971414,X1539.62295,X97,29.20881285
971414,X1542.857451,X97,29.54006988
971414,X1546.105571,X97,29.89033477
971414,X1549.367396,X97,30.2745871
971414,X1552.643013,X97,30.68425411
971414,X1555.93251,X97,31.09219575
971414,X1559.235975,X97,31.46920076
971414,X1562.553497,X97,31.80168771
971414,X1565.885166,X97,32.10269186
971414,X1569.231074,X97,32.40508668
971414,X1572.591311,X97,32.73600862
971414,X1575.965969,X97,33.10228105
971414,X1579.355142,X97,33.48599478
971414,X1582.758923,X97,33.85516489
971414,X1586.177408,X97,34.18364918
971414,X1589.610691,X97,34.46885783
971414,X1593.05887,X97,34.73606672
971414,X1596.52204,X97,35.02592293
971414,X1600.0003,X97,35.37136888
971414,X1603.49375,X97,35.77785267
971414,X1607.002488,X97,36.20408223
971414,X1610.526615,X97,36.58696847
971414,X1614.066232,X97,36.87099959
971414,X1617.621443,X97,37.03250129
971414,X1621.19235,X97,37.09142853
971414,X1624.779058,X97,37.10312916
971414,X1628.381671,X97,37.13430907
971414,X1632.000296,X97,37.23528371
971414,X1635.635039,X97,37.42153409
971414,X1639.286009,X97,37.67187082
971414,X1642.953314,X97,37.94154324
971414,X1646.637065,X97,38.17762841
971414,X1650.337371,X97,38.34559
971414,X1654.054346,X97,38.43093153
971414,X1657.788102,X97,38.43137947
971414,X1661.538753,X97,38.34704917
971414,X1665.306413,X97,38.17379536
971414,X1669.091199,X97,37.90335787
971414,X1672.893228,X97,37.52965068
971414,X1676.712617,X97,37.05658786
971414,X1680.549487,X97,36.50261036
971414,X1684.403957,X97,35.89954523
971414,X1688.276149,X97,35.28712712
971414,X1692.166184,X97,34.70849069
971414,X1696.074188,X97,34.19686567
971414,X1700.000284,X97,33.77558709
971414,X1703.944599,X97,33.45915036
971414,X1707.90726,X97,33.25333789
971414,X1711.888394,X97,33.15398402
971414,X1715.888132,X97,33.14476653
971414,X1719.906604,X97,33.19613602
971414,X1723.943942,X97,33.26808627
971414,X1728.000279,X97,33.31811518
971414,X1732.07575,X97,33.31254986
971414,X1736.17049,X97,33.23509912
971414,X1740.284637,X97,33.09433368
971414,X1744.418328,X97,32.92160462
971414,X1748.571704,X97,32.74881314
971414,X1752.744904,X97,32.60060043
971414,X1756.938072,X97,32.48838819
971414,X1761.151352,X97,32.41187545
971414,X1765.384887,X97,32.36625635
971414,X1769.638825,X97,32.35062195
971414,X1773.913313,X97,32.37268116
971414,X1778.208501,X97,32.44697309
971414,X1782.52454,X97,32.58774076
971414,X1786.861581,X97,32.80182055
971414,X1791.219778,X97,33.0791112
971414,X1795.599287,X97,33.3901804
971414,X1800.000264,X97,33.70345208
971414,X1804.422868,X97,33.99062063
971414,X1808.867257,X97,34.23310684
971414,X1813.333595,X97,34.42346838
971414,X1817.822042,X97,34.56233518
971414,X1822.332765,X97,34.65306407
971414,X1826.86593,X97,34.69643841
971414,X1831.421703,X97,34.68634745
971414,X1836.000256,X97,34.60590599
971414,X1840.601759,X97,34.42072321
971414,X1845.226384,X97,34.06861135
971414,X1849.874308,X97,33.48331551
971414,X1854.545706,X97,32.58292263
971414,X1859.240757,X97,31.29340827
971414,X1863.95964,X97,29.57224516
971414,X1868.702538,X97,27.43034294
971414,X1873.469635,X97,24.94309313
971414,X1878.261115,X97,22.24520292
971414,X1883.077167,X97,19.51052301
971414,X1887.917981,X97,16.92303327
971414,X1892.783747,X97,14.64571721
971414,X1897.674659,X97,12.79398659
971414,X1902.590913,X97,11.44464733
971414,X1907.532705,X97,10.53406645
971414,X1912.500237,X97,9.978432446
971414,X1917.493708,X97,9.675010629
971414,X1922.513323,X97,9.532633364
971414,X1927.559288,X97,9.490826246
971414,X1932.63181,X97,9.522580729
971414,X1937.7311,X97,9.624012585
971414,X1942.857371,X97,9.798713712
971414,X1948.010837,X97,10.04494296
971414,X1953.191715,X97,10.35075839
971414,X1958.400224,X97,10.69741389
971414,X1963.636586,X97,11.06813883
971414,X1968.901025,X97,11.45225795
971414,X1974.193768,X97,11.84947013
971414,X1979.515043,X97,12.26412492
971414,X1984.865081,X97,12.69826817
971414,X1990.244117,X97,13.14744629
971414,X1995.652387,X97,13.60078142
971414,X2001.09013,X97,14.0447885
971414,X2006.557587,X97,14.46839774
971414,X2012.055002,X97,14.86621446
971414,X2017.582624,X97,15.23848231
971414,X2023.1407,X97,15.58828389
971414,X2028.729484,X97,15.91765055
971414,X2034.349231,X97,16.22513203
971414,X2040.000199,X97,16.50846481
971414,X2045.682649,X97,16.76558615
971414,X2051.396843,X97,16.99823351
971414,X2057.143051,X97,17.21274875
971414,X2062.92154,X97,17.41838098
971414,X2068.732584,X97,17.62387837
971414,X2074.576459,X97,17.83402288
971414,X2080.453444,X97,18.04781823
971414,X2086.36382,X97,18.25921562
971414,X2092.307874,X97,18.46006764
971414,X2098.285894,X97,18.64402691
971414,X2104.298172,X97,18.80924738
